151273 5575.81 0.846349 0.160822 0.84473 0.174412 0.844255 0.190241 0.853321 0.195331 0.847794 0.235086 0.855551 0.211185 0.859924 0.192859 0.870774 0.190047 0.869077 0.173369 0.87043 0.151044 0.874623 0.151529 0.882938 0.151412 0.884829 0.190527 0.887258 0.225535 0.891063 0.239789 0.903368 0.250198 0.913583 0.254052 0.916686 0.232085 0.896013 0.215965 0.898568 0.208935 0.888901 0.202269 0.888062 0.210884 0.885216 0.213158 0.871695 0.20207 0.866231 0.145953 0.872606 0.144329 0.873368 0.143917 0.878982 0.132587 0.887956 0.140101 0.895674 0.165845 0.88972 0.192423 0.889793 0.197804 0.909777 0.203079 0.944044 0.211771 0.940199 0.186508 0.94817 0.177064 0.956174 0.164701 0.934609 0.174392 0.929373 0.181757 0.914043 0.17 0.926367 0.153759 0.934081 0.14176 0.927453 0.143422 0.912439 0.140421 0.898559 0.126037 0.894724 0.12467 0.894055 0.118387 0.888775 0.110993 0.88621 0.106194 0.897763 0.118018 0.898093 0.122357 0.902689 0.152828 0.899368 0.173558 0.904178 0.18038 0.910422 0.183929 0.912269 0.183628 0.910262 0.173573 0.907964 0.14893 0.899126 0.130347 0.896464 0.130289 0.888082 0.121591 0.885488 0.123928 0.868427 0.115958 0.859264 0.122037 0.8377 0.137062 0.831819 0.160149 0.855308 0.146705 0.858654 0.141663 0.862968 0.135651 0.863599 0.147383 0.862401 0.151892 0.857703 0.160919 0.85335 0.151916 0.853442 0.16043 0.851328 0.160202 0.846848 0.158069
176432 5372.51 0.887956 0.140101 0.885488 0.123928 0.888082 0.121591 0.912439 0.140421 0.927453 0.143422 0.934081 0.14176 0.926367 0.153759 0.934609 0.174392 0.956174 0.164701 0.94817 0.177064 0.944044 0.211771 0.940199 0.186508 0.929373 0.181757 0.914043 0.17 0.907964 0.14893 0.899126 0.130347 0.898559 0.126037 0.898093 0.122357 0.897763 0.118018 0.88621 0.106194 0.888775 0.110993 0.894055 0.118387 0.894724 0.12467 0.896464 0.130289 0.902689 0.152828 0.910262 0.173573 0.904178 0.18038 0.910422 0.183929 0.912269 0.183628 0.909777 0.203079 0.896013 0.215965 0.887258 0.225535 0.891063 0.239789 0.903368 0.250198 0.913583 0.254052 0.916686 0.232085 0.898568 0.208935 0.888901 0.202269 0.889793 0.197804 0.88972 0.192423 0.884829 0.190527 0.899368 0.173558 0.895674 0.165845 0.874623 0.151529 0.863599 0.147383 0.862401 0.151892 0.857703 0.160919 0.869077 0.173369 0.870774 0.190047 0.871695 0.20207 0.888062 0.210884 0.885216 0.213158 0.847794 0.235086 0.855551 0.211185 0.844255 0.190241 0.853321 0.195331 0.859924 0.192859 0.87043 0.151044 0.873368 0.143917 0.872606 0.144329 0.866231 0.145953 0.8377 0.137062 0.831819 0.160149 0.84473 0.174412 0.846349 0.160822 0.846848 0.158069 0.851328 0.160202 0.853442 0.16043 0.85335 0.151916 0.855308 0.146705 0.858654 0.141663 0.862968 0.135651 0.859264 0.122037 0.868427 0.115958 0.878982 0.132587 0.882938 0.151412
146256 5435.36 0.934609 0.174392 0.912269 0.183628 0.910422 0.183929 0.904178 0.18038 0.899368 0.173558 0.895674 0.165845 0.882938 0.151412 0.874623 0.151529 0.873368 0.143917 0.872606 0.144329 0.862968 0.135651 0.868427 0.115958 0.859264 0.122037 0.8377 0.137062 0.831819 0.160149 0.846349 0.160822 0.846848 0.158069 0.851328 0.160202 0.853442 0.16043 0.857703 0.160919 0.85335 0.151916 0.855308 0.146705 0.858654 0.141663 0.866231 0.145953 0.863599 0.147383 0.862401 0.151892 0.84473 0.174412 0.844255 0.190241 0.853321 0.195331 0.855551 0.211185 0.847794 0.235086 0.891063 0.239789 0.903368 0.250198 0.913583 0.254052 0.916686 0.232085 0.887258 0.225535 0.885216 0.213158 0.888062 0.210884 0.896013 0.215965 0.898568 0.208935 0.909777 0.203079 0.929373 0.181757 0.926367 0.153759 0.927453 0.143422 0.912439 0.140421 0.907964 0.14893 0.914043 0.17 0.910262 0.173573 0.902689 0.152828 0.899126 0.130347 0.898559 0.126037 0.898093 0.122357 0.897763 0.118018 0.894724 0.12467 0.896464 0.130289 0.887956 0.140101 0.88972 0.192423 0.889793 0.197804 0.888901 0.202269 0.884829 0.190527 0.871695 0.20207 0.870774 0.190047 0.859924 0.192859 0.869077 0.173369 0.87043 0.151044 0.878982 0.132587 0.885488 0.123928 0.888082 0.121591 0.88621 0.106194 0.888775 0.110993 0.894055 0.118387 0.934081 0.14176 0.956174 0.164701 0.94817 0.177064 0.944044 0.211771 0.940199 0.186508
121700 5604.47 0.884829 0.190527 0.895674 0.165845 0.899368 0.173558 0.904178 0.18038 0.914043 0.17 0.929373 0.181757 0.944044 0.211771 0.916686 0.232085 0.913583 0.254052 0.903368 0.250198 0.891063 0.239789 0.887258 0.225535 0.870774 0.190047 0.859924 0.192859 0.853321 0.195331 0.844255 0.190241 0.84473 0.174412 0.857703 0.160919 0.853442 0.16043 0.851328 0.160202 0.846349 0.160822 0.846848 0.158069 0.831819 0.160149 0.8377 0.137062 0.859264 0.122037 0.858654 0.141663 0.855308 0.146705 0.85335 0.151916 0.862401 0.151892 0.869077 0.173369 0.926367 0.153759 0.934609 0.174392 0.940199 0.186508 0.94817 0.177064 0.956174 0.164701 0.934081 0.14176 0.927453 0.143422 0.885488 0.123928 0.868427 0.115958 0.862968 0.135651 0.863599 0.147383 0.866231 0.145953 0.87043 0.151044 0.874623 0.151529 0.872606 0.144329 0.873368 0.143917 0.878982 0.132587 0.882938 0.151412 0.887956 0.140101 0.896464 0.130289 0.898559 0.126037 0.898093 0.122357 0.897763 0.118018 0.894055 0.118387 0.888775 0.110993 0.88621 0.106194 0.888082 0.121591 0.894724 0.12467 0.899126 0.130347 0.912439 0.140421 0.907964 0.14893 0.902689 0.152828 0.910262 0.173573 0.912269 0.183628 0.910422 0.183929 0.909777 0.203079 0.898568 0.208935 0.896013 0.215965 0.847794 0.235086 0.855551 0.211185 0.871695 0.20207 0.885216 0.213158 0.888062 0.210884 0.888901 0.202269 0.889793 0.197804 0.88972 0.192423
246410 5809.41 0.868427 0.115958 0.853442 0.16043 0.851328 0.160202 0.846848 0.158069 0.846349 0.160822 0.844255 0.190241 0.853321 0.195331 0.859924 0.192859 0.855551 0.211185 0.847794 0.235086 0.887258 0.225535 0.888062 0.210884 0.904178 0.18038 0.910422 0.183929 0.926367 0.153759 0.934081 0.14176 0.927453 0.143422 0.914043 0.17 0.910262 0.173573 0.899368 0.173558 0.895674 0.165845 0.882938 0.151412 0.874623 0.151529 0.857703 0.160919 0.85335 0.151916 0.855308 0.146705 0.858654 0.141663 0.862968 0.135651 0.859264 0.122037 0.8377 0.137062 0.831819 0.160149 0.84473 0.174412 0.870774 0.190047 0.871695 0.20207 0.885216 0.213158 0.888901 0.202269 0.88972 0.192423 0.887956 0.140101 0.896464 0.130289 0.898093 0.122357 0.897763 0.118018 0.894055 0.118387 0.888775 0.110993 0.88621 0.106194 0.888082 0.121591 0.885488 0.123928 0.878982 0.132587 0.873368 0.143917 0.872606 0.144329 0.87043 0.151044 0.866231 0.145953 0.863599 0.147383 0.862401 0.151892 0.869077 0.173369 0.884829 0.190527 0.889793 0.197804 0.898568 0.208935 0.896013 0.215965 0.891063 0.239789 0.903368 0.250198 0.913583 0.254052 0.916686 0.232085 0.909777 0.203079 0.912269 0.183628 0.929373 0.181757 0.940199 0.186508 0.944044 0.211771 0.94817 0.177064 0.956174 0.164701 0.934609 0.174392 0.912439 0.140421 0.907964 0.14893 0.902689 0.152828 0.899126 0.130347 0.898559 0.126037 0.894724 0.12467
136144 5593.32 0.882938 0.151412 0.895674 0.165845 0.899368 0.173558 0.904178 0.18038 0.88972 0.192423 0.889793 0.197804 0.898568 0.208935 0.909777 0.203079 0.944044 0.211771 0.940199 0.186508 0.94817 0.177064 0.956174 0.164701 0.934081 0.14176 0.927453 0.143422 0.912439 0.140421 0.894724 0.12467 0.888775 0.110993 0.88621 0.106194 0.868427 0.115958 0.859264 0.122037 0.857703 0.160919 0.844255 0.190241 0.853321 0.195331 0.855551 0.211185 0.847794 0.235086 0.885216 0.213158 0.888062 0.210884 0.887258 0.225535 0.891063 0.239789 0.903368 0.250198 0.913583 0.254052 0.916686 0.232085 0.896013 0.215965 0.888901 0.202269 0.871695 0.20207 0.870774 0.190047 0.869077 0.173369 0.87043 0.151044 0.863599 0.147383 0.862401 0.151892 0.855308 0.146705 0.85335 0.151916 0.853442 0.16043 0.851328 0.160202 0.846349 0.160822 0.846848 0.158069 0.8377 0.137062 0.831819 0.160149 0.84473 0.174412 0.859924 0.192859 0.884829 0.190527 0.910422 0.183929 0.912269 0.183628 0.910262 0.173573 0.914043 0.17 0.929373 0.181757 0.934609 0.174392 0.926367 0.153759 0.907964 0.14893 0.902689 0.152828 0.874623 0.151529 0.873368 0.143917 0.872606 0.144329 0.866231 0.145953 0.858654 0.141663 0.862968 0.135651 0.878982 0.132587 0.885488 0.123928 0.888082 0.121591 0.894055 0.118387 0.897763 0.118018 0.898093 0.122357 0.898559 0.126037 0.899126 0.130347 0.896464 0.130289 0.887956 0.140101
147650 5543.78 0.872606 0.144329 0.873368 0.143917 0.878982 0.132587 0.885488 0.123928 0.888082 0.121591 0.88621 0.106194 0.888775 0.110993 0.894055 0.118387 0.897763 0.118018 0.898093 0.122357 0.898559 0.126037 0.894724 0.12467 0.896464 0.130289 0.899126 0.130347 0.902689 0.152828 0.907964 0.14893 0.912439 0.140421 0.927453 0.143422 0.934081 0.14176 0.926367 0.153759 0.910262 0.173573 0.899368 0.173558 0.895674 0.165845 0.884829 0.190527 0.888901 0.202269 0.888062 0.210884 0.885216 0.213158 0.896013 0.215965 0.898568 0.208935 0.889793 0.197804 0.88972 0.192423 0.904178 0.18038 0.910422 0.183929 0.912269 0.183628 0.929373 0.181757 0.940199 0.186508 0.944044 0.211771 0.916686 0.232085 0.913583 0.254052 0.903368 0.250198 0.891063 0.239789 0.871695 0.20207 0.870774 0.190047 0.859924 0.192859 0.84473 0.174412 0.831819 0.160149 0.8377 0.137062 0.846848 0.158069 0.846349 0.160822 0.851328 0.160202 0.853442 0.16043 0.857703 0.160919 0.869077 0.173369 0.882938 0.151412 0.887956 0.140101 0.914043 0.17 0.934609 0.174392 0.956174 0.164701 0.94817 0.177064 0.909777 0.203079 0.887258 0.225535 0.847794 0.235086 0.855551 0.211185 0.853321 0.195331 0.844255 0.190241 0.85335 0.151916 0.855308 0.146705 0.858654 0.141663 0.859264 0.122037 0.868427 0.115958 0.862968 0.135651 0.863599 0.147383 0.862401 0.151892 0.866231 0.145953 0.87043 0.151044 0.874623 0.151529
147041 6018.68 0.862968 0.135651 0.859264 0.122037 0.868427 0.115958 0.88621 0.106194 0.888775 0.110993 0.888082 0.121591 0.862401 0.151892 0.85335 0.151916 0.851328 0.160202 0.853442 0.16043 0.857703 0.160919 0.869077 0.173369 0.884829 0.190527 0.889793 0.197804 0.896013 0.215965 0.898568 0.208935 0.899368 0.173558 0.904178 0.18038 0.910422 0.183929 0.912269 0.183628 0.910262 0.173573 0.914043 0.17 0.934609 0.174392 0.940199 0.186508 0.929373 0.181757 0.909777 0.203079 0.903368 0.250198 0.913583 0.254052 0.916686 0.232085 0.944044 0.211771 0.94817 0.177064 0.956174 0.164701 0.934081 0.14176 0.897763 0.118018 0.894055 0.118387 0.894724 0.12467 0.898093 0.122357 0.898559 0.126037 0.899126 0.130347 0.896464 0.130289 0.885488 0.123928 0.878982 0.132587 0.873368 0.143917 0.872606 0.144329 0.882938 0.151412 0.895674 0.165845 0.88972 0.192423 0.888901 0.202269 0.888062 0.210884 0.885216 0.213158 0.887258 0.225535 0.891063 0.239789 0.847794 0.235086 0.855551 0.211185 0.871695 0.20207 0.870774 0.190047 0.859924 0.192859 0.853321 0.195331 0.844255 0.190241 0.84473 0.174412 0.87043 0.151044 0.887956 0.140101 0.912439 0.140421 0.927453 0.143422 0.926367 0.153759 0.907964 0.14893 0.902689 0.152828 0.874623 0.151529 0.866231 0.145953 0.863599 0.147383 0.855308 0.146705 0.8377 0.137062 0.831819 0.160149 0.846349 0.160822 0.846848 0.158069 0.858654 0.141663
173233 5782.01 0.934609 0.174392 0.940199 0.186508 0.929373 0.181757 0.914043 0.17 0.910262 0.173573 0.912269 0.183628 0.910422 0.183929 0.909777 0.203079 0.916686 0.232085 0.913583 0.254052 0.903368 0.250198 0.891063 0.239789 0.887258 0.225535 0.885216 0.213158 0.847794 0.235086 0.855551 0.211185 0.853321 0.195331 0.844255 0.190241 0.84473 0.174412 0.846349 0.160822 0.846848 0.158069 0.851328 0.160202 0.853442 0.16043 0.859924 0.192859 0.871695 0.20207 0.888901 0.202269 0.944044 0.211771 0.94817 0.177064 0.956174 0.164701 0.934081 0.14176 0.927453 0.143422 0.912439 0.140421 0.898093 0.122357 0.897763 0.118018 0.894055 0.118387 0.888775 0.110993 0.88621 0.106194 0.859264 0.122037 0.8377 0.137062 0.831819 0.160149 0.85335 0.151916 0.855308 0.146705 0.857703 0.160919 0.862401 0.151892 0.872606 0.144329 0.873368 0.143917 0.878982 0.132587 0.887956 0.140101 0.882938 0.151412 0.895674 0.165845 0.902689 0.152828 0.896464 0.130289 0.899126 0.130347 0.907964 0.14893 0.899368 0.173558 0.904178 0.18038 0.898568 0.208935 0.896013 0.215965 0.888062 0.210884 0.889793 0.197804 0.88972 0.192423 0.884829 0.190527 0.870774 0.190047 0.869077 0.173369 0.874623 0.151529 0.87043 0.151044 0.866231 0.145953 0.863599 0.147383 0.858654 0.141663 0.862968 0.135651 0.868427 0.115958 0.885488 0.123928 0.888082 0.121591 0.894724 0.12467 0.898559 0.126037 0.926367 0.153759
117296 5730.84 0.862968 0.135651 0.859264 0.122037 0.868427 0.115958 0.88621 0.106194 0.888775 0.110993 0.894724 0.12467 0.899126 0.130347 0.912439 0.140421 0.926367 0.153759 0.934609 0.174392 0.940199 0.186508 0.944044 0.211771 0.929373 0.181757 0.912269 0.183628 0.910422 0.183929 0.904178 0.18038 0.909777 0.203079 0.916686 0.232085 0.913583 0.254052 0.903368 0.250198 0.891063 0.239789 0.887258 0.225535 0.847794 0.235086 0.855551 0.211185 0.871695 0.20207 0.885216 0.213158 0.888062 0.210884 0.896013 0.215965 0.898568 0.208935 0.888901 0.202269 0.889793 0.197804 0.88972 0.192423 0.884829 0.190527 0.857703 0.160919 0.853442 0.16043 0.851328 0.160202 0.846349 0.160822 0.846848 0.158069 0.85335 0.151916 0.862401 0.151892 0.87043 0.151044 0.899368 0.173558 0.910262 0.173573 0.914043 0.17 0.94817 0.177064 0.956174 0.164701 0.934081 0.14176 0.927453 0.143422 0.907964 0.14893 0.863599 0.147383 0.858654 0.141663 0.855308 0.146705 0.8377 0.137062 0.831819 0.160149 0.84473 0.174412 0.844255 0.190241 0.853321 0.195331 0.859924 0.192859 0.870774 0.190047 0.869077 0.173369 0.874623 0.151529 0.882938 0.151412 0.895674 0.165845 0.902689 0.152828 0.887956 0.140101 0.885488 0.123928 0.888082 0.121591 0.894055 0.118387 0.897763 0.118018 0.898093 0.122357 0.898559 0.126037 0.896464 0.130289 0.878982 0.132587 0.873368 0.143917 0.872606 0.144329 0.866231 0.145953
128479 5750.89 0.927453 0.143422 0.888082 0.121591 0.885488 0.123928 0.888775 0.110993 0.88621 0.106194 0.868427 0.115958 0.878982 0.132587 0.887956 0.140101 0.907964 0.14893 0.902689 0.152828 0.895674 0.165845 0.882938 0.151412 0.873368 0.143917 0.872606 0.144329 0.857703 0.160919 0.853442 0.16043 0.851328 0.160202 0.85335 0.151916 0.855308 0.146705 0.846848 0.158069 0.846349 0.160822 0.8377 0.137062 0.831819 0.160149 0.84473 0.174412 0.870774 0.190047 0.871695 0.20207 0.885216 0.213158 0.888062 0.210884 0.887258 0.225535 0.891063 0.239789 0.847794 0.235086 0.855551 0.211185 0.844255 0.190241 0.853321 0.195331 0.859924 0.192859 0.869077 0.173369 0.87043 0.151044 0.866231 0.145953 0.863599 0.147383 0.862401 0.151892 0.858654 0.141663 0.859264 0.122037 0.862968 0.135651 0.874623 0.151529 0.884829 0.190527 0.88972 0.192423 0.889793 0.197804 0.888901 0.202269 0.909777 0.203079 0.910422 0.183929 0.912269 0.183628 0.929373 0.181757 0.934609 0.174392 0.956174 0.164701 0.94817 0.177064 0.940199 0.186508 0.944044 0.211771 0.916686 0.232085 0.913583 0.254052 0.903368 0.250198 0.896013 0.215965 0.898568 0.208935 0.904178 0.18038 0.899368 0.173558 0.896464 0.130289 0.898559 0.126037 0.898093 0.122357 0.897763 0.118018 0.894055 0.118387 0.894724 0.12467 0.899126 0.130347 0.912439 0.140421 0.910262 0.173573 0.914043 0.17 0.926367 0.153759 0.934081 0.14176
145488 5647.08 0.831819 0.160149 0.859924 0.192859 0.871695 0.20207 0.847794 0.235086 0.855551 0.211185 0.853321 0.195331 0.844255 0.190241 0.84473 0.174412 0.846349 0.160822 0.846848 0.158069 0.85335 0.151916 0.855308 0.146705 0.859264 0.122037 0.868427 0.115958 0.88621 0.106194 0.888775 0.110993 0.894055 0.118387 0.897763 0.118018 0.898093 0.122357 0.894724 0.12467 0.898559 0.126037 0.902689 0.152828 0.895674 0.165845 0.899368 0.173558 0.926367 0.153759 0.934609 0.174392 0.929373 0.181757 0.904178 0.18038 0.884829 0.190527 0.870774 0.190047 0.869077 0.173369 0.862401 0.151892 0.863599 0.147383 0.858654 0.141663 0.862968 0.135651 0.866231 0.145953 0.87043 0.151044 0.882938 0.151412 0.887956 0.140101 0.896464 0.130289 0.899126 0.130347 0.907964 0.14893 0.914043 0.17 0.910262 0.173573 0.912269 0.183628 0.910422 0.183929 0.909777 0.203079 0.898568 0.208935 0.896013 0.215965 0.888062 0.210884 0.888901 0.202269 0.889793 0.197804 0.88972 0.192423 0.874623 0.151529 0.872606 0.144329 0.873368 0.143917 0.878982 0.132587 0.885488 0.123928 0.888082 0.121591 0.912439 0.140421 0.927453 0.143422 0.934081 0.14176 0.956174 0.164701 0.94817 0.177064 0.940199 0.186508 0.944044 0.211771 0.916686 0.232085 0.913583 0.254052 0.903368 0.250198 0.891063 0.239789 0.887258 0.225535 0.885216 0.213158 0.857703 0.160919 0.853442 0.16043 0.851328 0.160202 0.8377 0.137062
130316 5467.88 0.896013 0.215965 0.916686 0.232085 0.913583 0.254052 0.903368 0.250198 0.891063 0.239789 0.887258 0.225535 0.885216 0.213158 0.888062 0.210884 0.898568 0.208935 0.909777 0.203079 0.944044 0.211771 0.940199 0.186508 0.94817 0.177064 0.956174 0.164701 0.934609 0.174392 0.929373 0.181757 0.912269 0.183628 0.910422 0.183929 0.904178 0.18038 0.88972 0.192423 0.857703 0.160919 0.853442 0.16043 0.851328 0.160202 0.85335 0.151916 0.855308 0.146705 0.858654 0.141663 0.862968 0.135651 0.859264 0.122037 0.868427 0.115958 0.88621 0.106194 0.888775 0.110993 0.897763 0.118018 0.898093 0.122357 0.898559 0.126037 0.899126 0.130347 0.895674 0.165845 0.899368 0.173558 0.910262 0.173573 0.914043 0.17 0.926367 0.153759 0.934081 0.14176 0.927453 0.143422 0.912439 0.140421 0.907964 0.14893 0.902689 0.152828 0.873368 0.143917 0.862401 0.151892 0.846848 0.158069 0.846349 0.160822 0.84473 0.174412 0.853321 0.195331 0.859924 0.192859 0.871695 0.20207 0.855551 0.211185 0.847794 0.235086 0.844255 0.190241 0.831819 0.160149 0.8377 0.137062 0.863599 0.147383 0.866231 0.145953 0.872606 0.144329 0.878982 0.132587 0.896464 0.130289 0.894724 0.12467 0.894055 0.118387 0.888082 0.121591 0.885488 0.123928 0.887956 0.140101 0.882938 0.151412 0.874623 0.151529 0.87043 0.151044 0.869077 0.173369 0.870774 0.190047 0.884829 0.190527 0.889793 0.197804 0.888901 0.202269
118203 5354.31 0.889793 0.197804 0.888901 0.202269 0.888062 0.210884 0.885216 0.213158 0.847794 0.235086 0.855551 0.211185 0.871695 0.20207 0.904178 0.18038 0.910262 0.173573 0.914043 0.17 0.929373 0.181757 0.934609 0.174392 0.902689 0.152828 0.907964 0.14893 0.912439 0.140421 0.926367 0.153759 0.927453 0.143422 0.934081 0.14176 0.956174 0.164701 0.94817 0.177064 0.940199 0.186508 0.944044 0.211771 0.898568 0.208935 0.896013 0.215965 0.887258 0.225535 0.891063 0.239789 0.903368 0.250198 0.913583 0.254052 0.916686 0.232085 0.909777 0.203079 0.912269 0.183628 0.910422 0.183929 0.899368 0.173558 0.895674 0.165845 0.882938 0.151412 0.874623 0.151529 0.87043 0.151044 0.862401 0.151892 0.857703 0.160919 0.853442 0.16043 0.851328 0.160202 0.846349 0.160822 0.846848 0.158069 0.862968 0.135651 0.859264 0.122037 0.868427 0.115958 0.88621 0.106194 0.888775 0.110993 0.894055 0.118387 0.897763 0.118018 0.898093 0.122357 0.894724 0.12467 0.898559 0.126037 0.899126 0.130347 0.896464 0.130289 0.887956 0.140101 0.869077 0.173369 0.870774 0.190047 0.859924 0.192859 0.853321 0.195331 0.844255 0.190241 0.84473 0.174412 0.831819 0.160149 0.8377 0.137062 0.85335 0.151916 0.855308 0.146705 0.858654 0.141663 0.863599 0.147383 0.866231 0.145953 0.872606 0.144329 0.873368 0.143917 0.878982 0.132587 0.885488 0.123928 0.888082 0.121591 0.884829 0.190527 0.88972 0.192423
117150 5585.29 0.885488 0.123928 0.868427 0.115958 0.859264 0.122037 0.853442 0.16043 0.851328 0.160202 0.846848 0.158069 0.846349 0.160822 0.84473 0.174412 0.859924 0.192859 0.888062 0.210884 0.896013 0.215965 0.898568 0.208935 0.888901 0.202269 0.889793 0.197804 0.88972 0.192423 0.884829 0.190527 0.862401 0.151892 0.863599 0.147383 0.858654 0.141663 0.855308 0.146705 0.85335 0.151916 0.857703 0.160919 0.866231 0.145953 0.872606 0.144329 0.873368 0.143917 0.887956 0.140101 0.896464 0.130289 0.898559 0.126037 0.899126 0.130347 0.912439 0.140421 0.907964 0.14893 0.902689 0.152828 0.910262 0.173573 0.914043 0.17 0.929373 0.181757 0.934609 0.174392 0.940199 0.186508 0.944044 0.211771 0.94817 0.177064 0.956174 0.164701 0.934081 0.14176 0.927453 0.143422 0.926367 0.153759 0.899368 0.173558 0.895674 0.165845 0.882938 0.151412 0.874623 0.151529 0.87043 0.151044 0.869077 0.173369 0.870774 0.190047 0.871695 0.20207 0.885216 0.213158 0.887258 0.225535 0.891063 0.239789 0.903368 0.250198 0.913583 0.254052 0.916686 0.232085 0.909777 0.203079 0.912269 0.183628 0.910422 0.183929 0.904178 0.18038 0.847794 0.235086 0.855551 0.211185 0.853321 0.195331 0.844255 0.190241 0.831819 0.160149 0.8377 0.137062 0.862968 0.135651 0.878982 0.132587 0.894724 0.12467 0.898093 0.122357 0.897763 0.118018 0.894055 0.118387 0.888775 0.110993 0.88621 0.106194 0.888082 0.121591
122613 5747.89 0.869077 0.173369 0.870774 0.190047 0.884829 0.190527 0.88972 0.192423 0.904178 0.18038 0.914043 0.17 0.926367 0.153759 0.934081 0.14176 0.927453 0.143422 0.912439 0.140421 0.907964 0.14893 0.902689 0.152828 0.910262 0.173573 0.912269 0.183628 0.910422 0.183929 0.899368 0.173558 0.895674 0.165845 0.882938 0.151412 0.887956 0.140101 0.896464 0.130289 0.899126 0.130347 0.889793 0.197804 0.888901 0.202269 0.888062 0.210884 0.896013 0.215965 0.898568 0.208935 0.909777 0.203079 0.944044 0.211771 0.940199 0.186508 0.94817 0.177064 0.956174 0.164701 0.934609 0.174392 0.929373 0.181757 0.874623 0.151529 0.87043 0.151044 0.866231 0.145953 0.863599 0.147383 0.862401 0.151892 0.858654 0.141663 0.855308 0.146705 0.85335 0.151916 0.846848 0.158069 0.831819 0.160149 0.8377 0.137062 0.862968 0.135651 0.859264 0.122037 0.868427 0.115958 0.88621 0.106194 0.888775 0.110993 0.894724 0.12467 0.898559 0.126037 0.898093 0.122357 0.897763 0.118018 0.894055 0.118387 0.888082 0.121591 0.885488 0.123928 0.878982 0.132587 0.873368 0.143917 0.872606 0.144329 0.857703 0.160919 0.853442 0.16043 0.851328 0.160202 0.859924 0.192859 0.871695 0.20207 0.885216 0.213158 0.916686 0.232085 0.913583 0.254052 0.903368 0.250198 0.891063 0.239789 0.887258 0.225535 0.847794 0.235086 0.855551 0.211185 0.853321 0.195331 0.844255 0.190241 0.84473 0.174412 0.846349 0.160822
143249 6053.33 0.866231 0.145953 0.87043 0.151044 0.872606 0.144329 0.873368 0.143917 0.874623 0.151529 0.884829 0.190527 0.888901 0.202269 0.889793 0.197804 0.88972 0.192423 0.882938 0.151412 0.878982 0.132587 0.887956 0.140101 0.907964 0.14893 0.902689 0.152828 0.895674 0.165845 0.899368 0.173558 0.887258 0.225535 0.891063 0.239789 0.903368 0.250198 0.913583 0.254052 0.916686 0.232085 0.898568 0.208935 0.896013 0.215965 0.888062 0.210884 0.885216 0.213158 0.869077 0.173369 0.862401 0.151892 0.863599 0.147383 0.855308 0.146705 0.85335 0.151916 0.851328 0.160202 0.853442 0.16043 0.857703 0.160919 0.853321 0.195331 0.859924 0.192859 0.870774 0.190047 0.871695 0.20207 0.904178 0.18038 0.914043 0.17 0.926367 0.153759 0.927453 0.143422 0.934609 0.174392 0.929373 0.181757 0.912269 0.183628 0.910422 0.183929 0.910262 0.173573 0.899126 0.130347 0.898559 0.126037 0.898093 0.122357 0.897763 0.118018 0.888082 0.121591 0.885488 0.123928 0.88621 0.106194 0.888775 0.110993 0.894055 0.118387 0.894724 0.12467 0.896464 0.130289 0.912439 0.140421 0.934081 0.14176 0.956174 0.164701 0.94817 0.177064 0.940199 0.186508 0.944044 0.211771 0.909777 0.203079 0.847794 0.235086 0.855551 0.211185 0.844255 0.190241 0.84473 0.174412 0.846349 0.160822 0.846848 0.158069 0.831819 0.160149 0.8377 0.137062 0.858654 0.141663 0.859264 0.122037 0.868427 0.115958 0.862968 0.135651
183769 5459.25 0.862968 0.135651 0.866231 0.145953 0.87043 0.151044 0.874623 0.151529 0.882938 0.151412 0.887956 0.140101 0.888082 0.121591 0.888775 0.110993 0.88621 0.106194 0.885488 0.123928 0.878982 0.132587 0.873368 0.143917 0.872606 0.144329 0.863599 0.147383 0.862401 0.151892 0.85335 0.151916 0.855308 0.146705 0.858654 0.141663 0.894724 0.12467 0.894055 0.118387 0.897763 0.118018 0.898093 0.122357 0.898559 0.126037 0.896464 0.130289 0.899126 0.130347 0.912439 0.140421 0.927453 0.143422 0.926367 0.153759 0.914043 0.17 0.910262 0.173573 0.904178 0.18038 0.910422 0.183929 0.912269 0.183628 0.929373 0.181757 0.934609 0.174392 0.94817 0.177064 0.956174 0.164701 0.934081 0.14176 0.907964 0.14893 0.902689 0.152828 0.895674 0.165845 0.899368 0.173558 0.898568 0.208935 0.896013 0.215965 0.891063 0.239789 0.903368 0.250198 0.913583 0.254052 0.916686 0.232085 0.944044 0.211771 0.940199 0.186508 0.909777 0.203079 0.888901 0.202269 0.871695 0.20207 0.859924 0.192859 0.853321 0.195331 0.844255 0.190241 0.84473 0.174412 0.846349 0.160822 0.846848 0.158069 0.851328 0.160202 0.853442 0.16043 0.857703 0.160919 0.869077 0.173369 0.870774 0.190047 0.884829 0.190527 0.88972 0.192423 0.889793 0.197804 0.888062 0.210884 0.885216 0.213158 0.887258 0.225535 0.847794 0.235086 0.855551 0.211185 0.831819 0.160149 0.8377 0.137062 0.859264 0.122037 0.868427 0.115958
